SECTION_DE,SECTION_LE,ROAD_NUMBE,ROAD_HIERA,NO_OF_LANE,SECTION_WI,SPEED_LIMI,ROAD_CLASS,ROAD_NAME,DISTRICT_N,WARD_NAME,NSG_USRN,EAST_SUSSE,Section_ID,X,Y,Route_ID,Zone
99,244,U2239,M105,2,6.5,30,UU,HENFIELD ROAD,4 Eastbourne,Eastbourne,13200702,4b,1440U2239_/0090,0,6,765,20
99,245,U7949,M105,2,6.5,30,UU,HUGGETTS LANE,3 Wealden,Willingdon and Jevington,42701936,4b,1440U7949_/0020,0,1,880,20
99,248,U7737,M105,2,6.5,30,UU,BARONS WAY,3 Wealden,Polegate,42701478,4b,1440U7737_/0020,0,1,160,19
99,248,U7734,M105,2,6.5,30,UU,GOLDEN MILLER LANE,3 Wealden,Polegate,42701461,4b,1440U7734_/0050,0,1,411,19
99,249,U7739,M105,2,6.5,30,UU,THE THATCHINGS,3 Wealden,Willingdon and Jevington,42701490,4b,1440U7739_/0010,0,6,702,19
99,251,U7342,M105,2,6.5,30,UU,MANOR WAY,3 Wealden,Polegate,42701470,4b,1440U7342_/0060,0,701,69,19
99,252,U2228,M105,2,6.5,30,UU,PORT ROAD,4 Eastbourne,Eastbourne,42701153,4b,1440U2228_/0080,0,151,315,27
99,251,U2250,M105,2,6.5,30,UU,LINDEN CLOSE,4 Eastbourne,Eastbourne,13200820,4b,1440U2250_/0150,0,1,716,20
99,259,U2242,M105,2,6.5,30,UU,LINDFIELD ROAD,4 Eastbourne,Eastbourne,13200780,4b,1440U2242_/0015,0,6,271,20
99,261,U2231,M105,2,6.5,30,UU,LOTTBRIDGE DRIVE,4 Eastbourne,Eastbourne,13200912,4b,1440U2231_/0020,0,996,240,27
99,263,U7757,M105,2,6.5,30,UU,SUMMERLANDS ROAD,3 Wealden,Willingdon and Jevington,42701944,4b,1440U7757_/0060,0,6,949,20
99,268,U7930,M105,2,6.5,30,UU,COPPICE AVENUE,3 Wealden,Willingdon and Jevington,42701930,4b,1440U7930_/0011,0,1,145,19
99,268,U7686,M105,2,6.5,30,UU,OLD DRIVE,3 Wealden,Polegate,42701454,4b,1440U7686_/0010,0,1,757,19
99,272,U7956,M105,2,6.5,30,UU,PORTSDOWN WAY,3 Wealden,Willingdon and Jevington,42701955,4b,1440U7956_/0020,0,1,281,20
99,278,U7930,M105,2,6.5,30,UU,FARMLANDS AVENUE,3 Wealden,Willingdon and Jevington,42701931,4b,1440U7930_/0030,0,1,980,19
99,278,U7930,M105,2,6.5,30,UU,FARMLANDS WAY,3 Wealden,Willingdon and Jevington,42701507,4b,1440U7930_/0020,0,1,931,19
99,280,U2246,M105,2,6.5,30,UU,STANMER DRIVE,4 Eastbourne,Eastbourne,13200768,4b,1440U2246_/0090,0,1,600,20
99,281,U7945,M105,2,6.5,30,UU,OXENDEAN GARDENS,3 Wealden,Willingdon and Jevington,42701498,4b,1440U7945_/0010,0,931,645,20
99,284,U2228,M105,2,6.5,30,UU,ASHINGTON ROAD,4 Eastbourne,Eastbourne,42701153,4b,1440U2228_/0030,0,1,20,27
99,285,U2279,M105,2,6.5,30,UU,BROADWATER WAY,4 Eastbourne,Eastbourne,13200912,4b,1440U2279_/0010,0,796,846,20
99,290,U2246,M105,2,6.5,30,UU,DENE DRIVE,4 Eastbourne,Eastbourne,13200765,4b,1440U2246_/0050,0,1,886,20
99,303,U2227,M105,2,6.5,30,UU,MARSHALL ROAD,4 Eastbourne,Eastbourne,13200656,4b,1440U2227_/0030,0,6,23,27
99,304,U2239,M105,2,6.5,30,UU,GLYNDE AVENUE,4 Eastbourne,Eastbourne,13200694,4b,1440U2239_/0040,0,6,993,20
99,305,U7734,M105,2,6.5,30,UU,SUNSTAR LANE,3 Wealden,Polegate,42701458,4b,1440U7734_/0020,0,6,385,19
99,308,U7946,M105,2,6.5,30,UU,SWINBURNE AVENUE,3 Wealden,Willingdon and Jevington,42701508,4b,1440U7946_/0020,0,6,367,20
99,319,U2237,M105,2,6.5,30,UU,STATION APPROACH,4 Eastbourne,Eastbourne,13201167,4b,1440U2237_/0010,0,1,945,20
99,323,U7342,M105,2,6.5,30,UU,CHURCH ROAD,3 Wealden,Polegate,42701473,4b,1440U7342_/0090,0,1,525,19
99,323,U2250,M105,2,6.5,30,UU,MAGNOLIA DRIVE,4 Eastbourne,Eastbourne,13200810,4b,1440U2250_/0050,0,6,174,20
99,327,U2230,M105,2,6.5,30,UU,KINGSTON ROAD,4 Eastbourne,Eastbourne,42701320,4b,1440U2230_/0030,0,6,66,27
99,331,U2228,M105,2,6.5,30,UU,KNOLL CRESCENT,4 Eastbourne,Eastbourne,13200664,4b,1440U2228_/0100,0,6,435,27
99,331,U2080,M105,2,6.5,30,UU,WOODCROFT DRIVE,4 Eastbourne,Eastbourne,13200729,4b,1440U2080_/0010,0,166,641,21
99,335,U7647,M105,2,6.5,30,UU,OLD MILL LANE,3 Wealden,Willingdon and Jevington,42701915,4b,1440U7647_/0020,0,6,514,19
99,335,U7944,M105,2,6.5,30,UU,ST ANNES ROAD,3 Wealden,Willingdon and Jevington,42703003,4b,1440U7944_/0010,0,1,794,20
99,337,U7934,M105,2,6.5,30,UU,OLDFIELD ROAD,3 Wealden,Willingdon and Jevington,42701916,4b,1440U7934_/0008,0,1,38,19
99,337,U7342,M105,2,6.5,30,UU,HERON RIDGE,3 Wealden,Polegate,42701480,4b,1440U7342_/0130,0,1,871,19
99,338,U7734,M105,2,6.5,30,UU,BAHRAM ROAD,3 Wealden,Polegate,42701460,4b,1440U7734_/0040,0,6,857,19
99,339,U2226,M104,2,6.5,30,UU,LOTTBRIDGE DROVE,4 Eastbourne,Eastbourne,42701320,4a,1440U2226_/0020,0,136,597,27
99,341,U2253,M105,2,6.5,30,UU,ROWAN AVENUE,4 Eastbourne,Eastbourne,13200792,4b,1440U2253_/0030,0,1,358,20
99,342,U7961,M105,2,6.5,30,UU,CHURCH STREET,3 Wealden,Willingdon and Jevington,42701951,4b,1440U7961_/0010,0,1,263,20
99,344,U2235,M105,2,6.5,30,UU,SOUTHERN ROAD,4 Eastbourne,Eastbourne,13200687,4b,1440U2235_/0040,0,1,461,27
99,343,U2082,M105,2,6.5,30,UU,ERIDGE ROAD,4 Eastbourne,Eastbourne,13200715,4b,1440U2082_/0060,0,6,590,21
99,347,U7930,M105,2,6.5,30,UU,COPPICE AVENUE,3 Wealden,Willingdon and Jevington,42701930,4b,1440U7930_/0016,0,1,644,19
99,355,U7342,M105,2,6.5,30,UU,ST JOHNS ROAD,3 Wealden,Polegate,42701471,4b,1440U7342_/0070,0,1,282,19
99,355,U2239,M105,2,6.5,30,UU,CRAWLEY CRESCENT,4 Eastbourne,Eastbourne,13200697,4b,1440U2239_/0070,0,1,854,20
99,356,U7955,M105,2,6.5,30,UU,TAS COMBE WAY,3 Wealden,Willingdon and Jevington,42701950,4b,1440U7955_/0010,0,1,376,20
99,357,U7757,M105,2,6.5,30,UU,DOWNS ROAD,3 Wealden,Willingdon and Jevington,42701942,4b,1440U7757_/0040,0,996,655,20
99,382,U7342,M105,2,6.5,30,UU,WINDMILL ROAD,3 Wealden,Polegate,42701472,4b,1440U7342_/0080,0,1,284,19
99,402,U2082,M105,2,6.5,30,UU,RANGEMORE DRIVE,4 Eastbourne,Eastbourne,13200635,4b,1440U2082_/0130,0,451,195,21
99,428,U2227,M105,2,6.5,30,UU,BRAMPTON ROAD,4 Eastbourne,Eastbourne,13200657,4b,1440U2227_/0010,0,996,104,27
99,430,U2242,M105,2,6.5,30,UU,LINDFIELD ROAD,4 Eastbourne,Eastbourne,13200780,4b,1440U2242_/0020,0,6,676,20
99,430,U2238,M105,2,6.5,30,UU,ROSEBERY AVENUE,4 Eastbourne,Eastbourne,13200704,4b,1440U2238_/0010,0,531,778,20
99,434,U7734,M105,2,6.5,30,UU,HYPERION AVENUE,3 Wealden,Polegate,42701457,4b,1440U7734_/0010,0,681,227,19
99,435,U2082,M105,2,6.5,30,UU,WESTFIELD ROAD,4 Eastbourne,Eastbourne,13200635,4b,1440U2082_/0110,0,6,373,21
99,450,U2235,M105,2,6.5,30,UU,WILTON AVENUE,4 Eastbourne,Eastbourne,13200912,4b,1440U2235_/0050,0,1,582,27
99,450,U7756,M105,2,6.5,30,UU,GORRINGE VALLEY ROAD,3 Wealden,Willingdon and Jevington,42701927,4b,1440U7756_/0020,0,1,561,20
99,451,U2078,M105,2,6.5,30,UU,UPPER KINGS DRIVE,4 Eastbourne,Eastbourne,13200760,4b,1440U2078_/0040,0,1,853,20
99,454,U2239,M105,2,6.5,30,UU,PULBOROUGH AVENUE,4 Eastbourne,Eastbourne,13200696,4b,1440U2239_/0060,0,1,669,20
99,457,U2239,M105,2,6.5,30,UU,FREEMAN AVENUE,4 Eastbourne,Eastbourne,13200693,4b,1440U2239_/0030,0,1,835,20
99,459,U2079,M105,2,6.5,30,UU,PARK LANE,4 Eastbourne,Eastbourne,13200736,4b,1440U2079_/0010,0,1,365,20
99,461,U2246,M105,2,6.5,30,UU,FRISTON AVENUE,4 Eastbourne,Eastbourne,13200866,4b,1440U2246_/0020,0,6,43,20
99,474,U2075,M105,2,6.5,30,UU,MELVILL LANE,4 Eastbourne,Eastbourne,13200750,4b,1440U2075_/0030,0,996,550,20
99,476,U7757,M105,2,6.5,30,UU,MEADOWS ROAD,3 Wealden,Willingdon and Jevington,42701939,4b,1440U7757_/0010,0,6,206,20
99,478,U2246,M105,2,6.5,30,UU,WOODLAND AVENUE,4 Eastbourne,Eastbourne,13200767,4b,1440U2246_/0070,0,6,961,20
99,487,U2239,M105,2,6.5,30,UU,PARKFIELD AVENUE,4 Eastbourne,Eastbourne,13200695,4b,1440U2239_/0050,0,6,239,20
99,509,U2362,M105,2,6.5,30,UU,EDWARD ROAD,4 Eastbourne,Eastbourne,42700379,4b,1440U2362_/0010,0,6,352,27
99,532,U7951,M105,2,6.5,30,UU,CHURCH STREET,3 Wealden,Willingdon and Jevington,42701951,4b,1440U7951_/0010,0,751,62,20
99,533,U7739,M105,2,6.5,30,UU,PARK CROFT,3 Wealden,Willingdon and Jevington,42702182,4b,1440U7739_/0030,0,996,903,19
99,539,U2228,M105,2,6.5,30,UU,DALLINGTON ROAD,4 Eastbourne,Eastbourne,42701153,4b,1440U2228_/0010,0,1,908,27
99,541,U7953,M105,2,6.5,30,UU,COOPERS HILL,3 Wealden,Willingdon and Jevington,42701961,4b,1440U7953_/0010,0,1,269,20
99,543,U7647,M105,2,6.5,30,UU,CORNMILL GARDENS,3 Wealden,Willingdon and Jevington,42701911,4b,1440U7647_/0010,0,6,661,19
99,570,U7342,M105,2,6.5,30,UU,BLACK PATH,3 Wealden,Polegate,42701466,4b,1440U7342_/0010,0,6,807,19
99,583,U2250,M105,2,6.5,30,UU,ACACIA ROAD,4 Eastbourne,Eastbourne,13200819,4b,1440U2250_/0120,0,1,549,20
99,594,U7933,M105,2,6.5,30,UU,WANNOCK AVENUE,3 Wealden,Willingdon and Jevington,42701933,4b,1440U7933_/0010,0,401,911,19
99,602,U2246,M105,2,6.5,30,UU,WRESTWOOD AVENUE,4 Eastbourne,Eastbourne,13200764,4b,1440U2246_/0040,0,6,969,20
99,603,U7732,M105,2,6.5,30,UU,BROAD ROAD,3 Wealden,Willingdon and Jevington,42701505,4b,1440U7732_/0030,0,996,943,19
99,623,U7222,M105,2,6.5,30,UU,SOUTHFIELD,3 Wealden,Polegate,42701387,4b,1440U7222_/0012,0,6,252,19
99,631,U2243,M105,2,6.5,30,UU,MEADOWLANDS AVENUE,4 Eastbourne,Eastbourne,13200772,4b,1440U2243_/0020,0,1,123,20
99,632,U7342,M105,2,6.5,30,UU,BRIGHTLING ROAD,3 Wealden,Polegate,42701466,4b,1440U7342_/0020,0,6,669,19
99,647,U2081,M105,2,6.5,30,UU,PARK AVENUE,4 Eastbourne,Eastbourne,13200635,4b,1440U2081_/0010,0,1,117,21
99,653,U2253,M105,2,6.5,30,UU,CROXDEN WAY,4 Eastbourne,Pevensey,13200793,4b,1440U2253_/0040,0,1,606,20
99,686,U2240,M105,2,6.5,30,UU,BRODRICK ROAD,4 Eastbourne,Eastbourne,13200912,4b,1440U2240_/0020,0,1,820,20
99,702,U7757,M105,2,6.5,30,UU,WINCHESTER WAY,3 Wealden,Willingdon and Jevington,42701940,4b,1440U7757_/0020,0,6,895,20
99,756,U7948,M105,2,6.5,30,UU,ANDERIDA ROAD,3 Wealden,Willingdon and Jevington,42701511,4b,1440U7948_/0010,0,1,347,20
99,782,U2075,M105,2,6.5,30,UU,PARKWAY,4 Eastbourne,Eastbourne,13200747,4b,1440U2075_/0010,0,491,658,20
99,797,U7949,M105,2,6.5,30,UU,HUGGETTS LANE,3 Wealden,Willingdon and Jevington,42701936,4b,1440U7949_/0010,0,406,943,20
99,810,U2077,M105,2,6.5,30,UU,WISH HILL,4 Eastbourne,Eastbourne,13200870,4b,1440U2077_/0010,0,71,93,20
99,835,U2250,M105,2,6.5,30,UU,MAYWOOD AVENUE,4 Eastbourne,Eastbourne,13200814,4b,1440U2250_/0030,0,1,669,20
99,850,U2236,M104,2,6.5,30,UU,DECOY DRIVE,4 Eastbourne,Eastbourne,13200710,4a,1440U2236_/0010,0,121,31,20
99,938,U2240,M105,2,6.5,30,UU,BRODRICK ROAD,4 Eastbourne,Eastbourne,13200912,4b,1440U2240_/0010,0,1,41,20
99,994,U2235,M105,2,6.5,30,UU,PERCIVAL ROAD,4 Eastbourne,Eastbourne,13200680,4b,1440U2235_/0010,0,661,640,27
99,1000,U2082,M105,2,6.5,30,UU,SELMESTON ROAD,4 Eastbourne,Eastbourne,13200713,4b,1440U2082_/0030,0,1,673,21
99,1008,U2244,M105,2,6.5,30,UU,WILLINGDON PARK DRIVE,4 Eastbourne,Eastbourne,42702662,4b,1440U2244_/0010,0,1,311,20
99,1078,U7138,M105,2,6.5,30,UU,SEVEN SISTERS ROAD,3 Wealden,Willingdon and Jevington,42701502,4b,1440U7138_/0010,0,996,898,20
99,2126,U2248,M105,2,6.5,30,UU,HAZELWOOD AVENUE,4 Eastbourne,Eastbourne,13200912,4b,1440U2248_/0020,0,1,996,20
99,353,U2039,M105,2,6.5,30,UU,FAIRFIELD ROAD,4 Eastbourne,Eastbourne,13200385,4b,1440U2039_/0010,0,1,27,22
99,8,U2129,M105,2,6.5,30,UU,GLENMORE MEWS,4 Eastbourne,Eastbourne,13201201,4b,1440U2129_/0092,0,1,347,23
99,10,U2644,M105,2,3.78,30,UU,COLLEGE GREEN,4 Eastbourne,Eastbourne,13201193,4b,1440U2644_/0012,0,651,189,23
99,10,U2042,M105,2,6.5,30,UU,FITZGERALD CLOSE,4 Eastbourne,Eastbourne,13200377,4b,1440U2042_/0012,0,811,49,22
99,10,U2328,M105,2,6.5,30,UU,RICHMOND PLACE,4 Eastbourne,Eastbourne,13201226,4b,1440U2328_/0012,0,211,502,23
99,11,U2034,M105,2,6.5,30,UU,PARK CLOSE,4 Eastbourne,Eastbourne,13200959,4b,1440U2034_/0110,0,501,19,21
99,11,U2641,M105,2,3.78,30,UU,ABBOTTS CLOSE,4 Eastbourne,Eastbourne,13201190,4b,1440U2641_/0012,0,486,711,24
99,12,U2320,M105,2,6.5,30,UU,LETHEREN PLACE,4 Eastbourne,Eastbourne,13201215,4b,1440U2320_/0042,0,811,958,21
99,11,U2320,M105,2,6.5,30,UU,LETHEREN PLACE,4 Eastbourne,Eastbourne,13201215,4b,1440U2320_/0032,0,311,868,21
99,12,U2095,M105,2,6.5,30,UU,STAR ROAD,4 Eastbourne,Eastbourne,13200531,4b,1440U2095_/0132,0,106,666,23
99,13,U2069,M105,2,6.5,30,UU,WHITEHILL CLOSE,4 Eastbourne,Eastbourne,13201218,4b,1440U2069_/0112,0,676,221,21
99,14,U2649,M105,2,3.78,30,UU,SAXON GROUND,4 Eastbourne,Eastbourne,13201197,4b,1440U2649_/0012,0,911,112,23
99,13,U2069,M105,2,6.5,30,UU,PALESGATE WAY,4 Eastbourne,Eastbourne,13201224,4b,1440U2069_/0122,0,131,795,21
99,14,U2129,M105,2,6.5,30,UU,STATION PARADE,4 Eastbourne,Eastbourne,13201006,4b,1440U2129_/0083,0,1,401,23
99,20,U2013,M105,2,6.5,30,UU,CHESTERFIELD GARDENS,4 Eastbourne,Eastbourne,13200406,4b,1440U2013_/0012,0,121,715,22
99,22,U2172,M105,2,6.5,30,UU,MORTIMER ROAD,4 Eastbourne,Eastbourne,32500396,4b,1440U2172_/0034,0,996,365,24
99,25,U2095,M105,2,6.5,30,UU,MOTCOMBE ROAD,4 Eastbourne,Eastbourne,13200561,4b,1440U2095_/0051,0,1,415,21
99,26,U2650,M105,2,3.78,30,UU,ROMAN CROFT,4 Eastbourne,Eastbourne,13201196,4b,1440U2650_/0012,0,126,73,23
99,26,U79643,M105,2,0,30,UU,WILLINGDON ROAD,4 Eastbourne,?,13200823,4b,1440U2083_/0120,0,961,57,21
99,26,U2106,M105,2,6.5,30,UU,SELBY ROAD,4 Eastbourne,Eastbourne,13200584,4b,1440U2106_/0012,0,1,130,23
99,30,U2129,M105,2,6.5,30,UU,ST ANNES ROAD,4 Eastbourne,Eastbourne,13200456,4b,1440U2129_/0050,0,1,610,23
99,31,U2131,M105,2,6.5,30,UU,CORNFIELD ROAD SERVICE ROAD,4 Eastbourne,Eastbourne,13200321,4b,1440U2131_/0100,0,1,413,22
99,31,U2034,M105,2,6.5,30,UU,SUMMERDOWN CLOSE,4 Eastbourne,Eastbourne,13200496,4b,1440U2034_/0032,0,6,104,21
99,30,U2042,M105,2,6.5,30,UU,FITZGERALD CLOSE,4 Eastbourne,Eastbourne,13200377,4b,1440U2042_/0010,0,6,645,22
99,31,U2082,M105,2,6.5,30,UU,Priory Heights,4 Eastbourne,Eastbourne,13200618,4b,1440U2082_/0068,0,621,913,21
99,33,U2013,M105,2,6.5,30,UU,CHESTERFIELD GARDENS,4 Eastbourne,Eastbourne,13200406,4b,1440U2013_/0010,0,1,427,22
99,34,U2129,M105,2,6.5,30,UU,ST ANNES ROAD SERVICE ROAD,4 Eastbourne,Eastbourne,13200448,4b,1440U2129_/0033,0,996,208,23
99,34,U2069,M105,2,6.5,30,UU,HILL ROAD,4 Eastbourne,Eastbourne,13200601,4b,1440U2069_/0012,0,946,435,21
99,35,U2037,M105,2,6.5,30,UU,SOUTHFIELDS ROAD,4 Eastbourne,Eastbourne,13200508,4b,1440U2037_/0012,0,996,17,22
99,34,U2095,M105,2,6.5,30,UU,CROWN STREET,4 Eastbourne,Eastbourne,13200531,4b,1440U2095_/0120,0,996,592,23
99,35,U2129,M105,2,6.5,30,UU,GLENMORE MEWS,4 Eastbourne,Eastbourne,13201201,4b,1440U2129_/0090,0,1,772,23
99,35,U2132,NC,1,0.1,0,UU,Cornfield Road,4 Eastbourne,4 Eastbourne,13200517,FW,1440U2132_/0030,0,1,607,22
99,37,U2039,M105,2,6.5,30,UU,Fairfield Road,4 Eastbourne,Eastbourne,13200385,4b,1440U2039_/0015,0,946,223,22
99,37,U2109,M199,1,0.1,0,UU,HURST LANE,4 Eastbourne,4 Eastbourne,13200586,9,1440U2109_/0015,0,901,73,23
99,37,U79644,M105,2,6.5,30,UU,Victoria Gardens,4 Eastbourne,Eastbourne,13200600,4b,1440U2070_/0166,0,506,374,21
99,37,U2160,M105,2,6.5,30,UU,ST JAMES ROAD,4 Eastbourne,Eastbourne,13200266,4b,1440U2160_/0072,0,561,869,24
99,38,U2129,M105,2,6.5,30,UU,COMMERCIAL ROAD,4 Eastbourne,Eastbourne,13200446,4b,1440U2129_/0022,0,156,223,23
99,38,U2055,M105,2,6.5,30,UU,COLLEGE ROAD,4 Eastbourne,Eastbourne,13200518,4b,1440U2055_/0015,0,1,713,22
99,38,U2145,M105,2,6.5,30,UU,COLONNADE ROAD,4 Eastbourne,Eastbourne,13200312,4b,1440U2145_/0090,0,1,836,22
99,39,U2069,M105,2,6.5,30,UU,ABBEY ROAD,4 Eastbourne,Eastbourne,13200621,4b,1440U2069_/0090,0,6,343,21
99,39,U2069,M105,2,6.5,30,UU,ABBEY ROAD,4 Eastbourne,Eastbourne,13200621,4b,1440U2069_/0094,0,1,446,21
99,39,U2116,M105,2,6.5,30,UU,SELWYN DRIVE,4 Eastbourne,Eastbourne,13200546,4b,1440U2116_/0010,0,1,693,23
99,40,U2038,M105,2,6.5,30,UU,ST GREGORY CLOSE,4 Eastbourne,Eastbourne,13200379,4b,1440U2038_/0010,0,1,309,22
99,42,U2649,M105,2,3.78,30,UU,SAXON GROUND,4 Eastbourne,Eastbourne,13201197,4b,1440U2649_/0010,0,276,634,23
99,42,U2055,M105,2,6.5,30,UU,COLLEGE ROAD,4 Eastbourne,Eastbourne,13200338,4b,1440U2055_/0012,0,1,520,22
99,43,U2320,M105,2,6.5,30,UU,LETHEREN PLACE,4 Eastbourne,Eastbourne,13201215,4b,1440U2320_/0010,0,1,867,21
99,44,U2116,M105,2,6.5,30,UU,SELWYN DRIVE,4 Eastbourne,Eastbourne,13200546,4b,1440U2116_/0013,0,1,298,23
99,43,U2095,M105,2,6.5,30,UU,Lawns Avenue,4 Eastbourne,Eastbourne,13200540,4b,1440U2095_/0075,0,111,808,21
99,43,U2037,M105,2,6.5,0,UU,SOUTHFIELDS ROAD,4 Eastbourne,Eastbourne,13200508,4b,1440U2037_/0030,0,991,626,22
99,45,U2158,M105,2,6.5,30,UU,BAYHAM ROAD,4 Eastbourne,Eastbourne,13200280,4b,1440U2158_/0070,0,1,86,24
99,45,U2055,M105,2,6.5,30,UU,COLLEGE ROAD,4 Eastbourne,Eastbourne,13200338,4b,1440U2055_/0013,0,1,342,22
99,45,U2650,M105,2,3.78,30,UU,ROMAN CROFT,4 Eastbourne,Eastbourne,13201196,4b,1440U2650_/0010,0,136,67,23
99,45,U2127,M105,2,6.5,30,UU,BERNARD LANE,4 Eastbourne,Eastbourne,13200482,4b,1440U2127_/0030,0,1,611,23
99,46,U2120,M105,2,6.5,30,UU,BEDFORDWELL ROAD,4 Eastbourne,Eastbourne,13200635,4b,1440U2120_/0070,0,456,372,23
99,46,U2034,M105,2,6.5,30,UU,VICARAGE LANE,4 Eastbourne,Eastbourne,13200495,4b,1440U2034_/0010,0,336,264,21
99,46,U2095,M105,2,6.5,30,UU,BAKERS ROAD,4 Eastbourne,Eastbourne,13200536,4b,1440U2095_/0062,0,6,39,23
99,46,U2032,M105,2,6.5,30,UU,COMPTON DRIVE,4 Eastbourne,Eastbourne,13200507,4b,1440U2032_/0043,0,996,974,21
99,47,U2127,M105,2,6.5,30,UU,BEATRICE LANE,4 Eastbourne,Eastbourne,13200483,4b,1440U2127_/0040,0,1,14,23
99,47,U2129,M105,2,6.5,30,UU,COMMERCIAL ROAD,4 Eastbourne,Eastbourne,13200446,4b,1440U2129_/0023,0,1,51,23
99,46,U2032,M105,2,6.5,30,UU,COMPTON DRIVE,4 Eastbourne,Eastbourne,13200507,4b,1440U2032_/0042,0,461,623,21
99,48,U2172,M105,2,6.5,30,UU,Badlesmere Road,3 Wealden,Pevensey,32500396,4b,1440U2172_/0045,0,491,736,24
99,49,U2265,M105,2,6.5,30,UU,ENYS ROAD SERVICE ROAD,4 Eastbourne,Eastbourne,13200478,4b,1440U2265_/0010,0,1,485,23
99,49,U2104,M105,1,0,30,UU,BURTON ROAD,4 Eastbourne,?,13200635,4b,1440U2104_/0022,0,876,304,23
99,49,U2172,M105,2,6.5,30,UU,MORTIMER ROAD,4 Eastbourne,Eastbourne,42700907,4b,1440U2172_/0032,0,146,921,24
99,49,U2171,M105,2,6.5,30,UU,Bridgemere Road,3 Wealden,Pevensey,42702324,4b,1440U2171_/0015,0,291,815,24
99,50,U2071,M105,2,6.5,30,UU,ROCKHURST DRIVE,4 Eastbourne,Eastbourne,13200629,4b,1440U2071_/0054,0,806,989,21
99,50,U2173,M105,2,6.5,30,UU,HORSYE ROAD,4 Eastbourne,Eastbourne,42700907,4b,1440U2173_/0010,0,211,347,24
99,49,U2161,M105,2,6.5,30,UU,ROYAL PARADE,4 Eastbourne,Eastbourne,13200363,4b,1440U2161_/0010,0,1,875,24
99,49,U2158,M105,2,6.5,30,UU,LEAF HALL ROAD,4 Eastbourne,Eastbourne,13200359,4b,1440U2158_/0020,0,6,888,24
99,50,U2019,M105,2,6.5,30,UU,RAVENS CROFT,4 Eastbourne,Eastbourne,13200374,4b,1440U2019_/0014,0,6,46,22
99,50,U2043,M105,2,6.5,30,UU,GRANVILLE ROAD,4 Eastbourne,Eastbourne,13200350,4b,1440U2043_/0015,0,896,772,22
99,52,U2070,M105,2,6.5,30,UU,LENNOX CLOSE,4 Eastbourne,Eastbourne,13200610,4b,1440U2070_/0050,0,996,80,21
99,52,U2070,M105,2,6.5,30,UU,BEECHY GARDENS,4 Eastbourne,Eastbourne,13200614,4b,1440U2070_/0134,0,1,99,21
99,51,U2095,M105,2,6.5,30,UU,MOTCOMBE ROAD,4 Eastbourne,Eastbourne,13200561,4b,1440U2095_/0040,0,1,872,21
99,51,U2036,M105,2,6.5,30,UU,DITTONS ROAD,4 Eastbourne,Eastbourne,13200454,4b,1440U2036_/0012,0,1,904,22
99,53,U2320,M105,2,6.5,30,UU,LETHEREN PLACE,4 Eastbourne,Eastbourne,13201215,4b,1440U2320_/0040,0,591,254,21
99,52,U2098,M105,2,6.5,30,UU,NEW PLACE,4 Eastbourne,Eastbourne,13200564,4b,1440U2098_/0010,0,1,952,21
99,53,U2034,M105,2,6.5,30,UU,RECTORY CLOSE,4 Eastbourne,Eastbourne,13200502,4b,1440U2034_/0122,0,1,371,21
99,54,U2129,M105,2,6.5,30,UU,EVERSFIELD ROAD,4 Eastbourne,Eastbourne,13200464,4b,1440U2129_/0070,0,996,204,23
99,54,U2034,M105,2,6.5,30,UU,Churchill Close,4 Eastbourne,Eastbourne,13200503,4b,1440U2034_/0085,0,521,476,21
99,54,U2083,M105,2,6.5,30,UU,SAXON CLOSE,4 Eastbourne,Eastbourne,13200876,4b,1440U2083_/0100,0,1,203,21
99,54,U2032,M105,2,6.5,30,UU,ALFRISTON CLOSE,4 Eastbourne,Eastbourne,13200520,4b,1440U2032_/0070,0,1,435,21
99,54,U2145,M105,2,6.5,30,UU,COLONNADE GARDENS,4 Eastbourne,Eastbourne,13200898,4b,1440U2145_/0103,0,1,309,22
99,53,U2145,M105,2,6.5,30,UU,ELMS AVENUE,4 Eastbourne,Eastbourne,13200323,4b,1440U2145_/0050,0,996,725,22
99,54,U2003,M105,2,6.5,30,UU,MEADS BROW,4 Eastbourne,Eastbourne,13200411,4b,1440U2003_/0012,0,1,482,22
99,55,U2044,M105,2,6.5,30,UU,Grassington Road,4 Eastbourne,Eastbourne,13200349,4b,1440U2044_/0015,0,1,120,22
99,55,U2320,M105,2,6.5,30,UU,LETHEREN PLACE,4 Eastbourne,Eastbourne,13201215,4b,1440U2320_/0030,0,416,57,21
99,55,U2006,M105,2,6.5,30,UU,HOLYWELL ROAD,4 Eastbourne,Eastbourne,13200417,4b,1440U2006_/0010,0,996,614,22
99,56,U2172,M105,2,6.5,30,UU,FILDER CLOSE,4 Eastbourne,Eastbourne,32500394,4b,1440U2172_/0020,0,1,297,24
99,56,U2123,M105,2,6.5,30,UU,UPPERTON ROAD SERVICE ROAD,4 Eastbourne,Eastbourne,13200472,4b,1440U2123_/0020,0,831,69,23
99,57,U2118,M105,2,6.5,30,UU,KINGS CLOSE,4 Eastbourne,Eastbourne,13200582,4b,1440U2118_/0012,0,1,145,23
99,56,U2168,M105,2,6.5,30,UU,BRIDGEMERE ROAD,3 Wealden,Pevensey,13200030,4b,1440U2168_/0015,0,271,678,24
